   0.000E+00    0.000E+00    0.000E+00    6.826E-03    2.500E+01
   2.500E-02    0.000E+00    0.000E+00    1.000E+00    2.500E+01
   5.000E-02    0.000E+00    0.000E+00    1.000E+00    2.500E+01
   7.500E-02    0.000E+00    0.000E+00    1.000E+00    2.500E+01
   1.000E-01    0.000E+00    0.000E+00    1.000E+00    2.500E+01
   1.250E-01    0.000E+00    0.000E+00    1.000E+00    2.500E+01
   1.500E-01    0.000E+00    0.000E+00    1.000E+00    2.500E+01
   1.750E-01    0.000E+00    0.000E+00    1.000E+00    2.500E+01
   2.000E-01    0.000E+00    0.000E+00    1.000E+00    2.500E+01
   2.250E-01    0.000E+00    0.000E+00    5.000E-01    2.865E+01
   2.500E-01    0.000E+00    0.000E+00    0.000E+00    2.481E+01
   2.750E-01    0.000E+00    0.000E+00    0.000E+00    2.393E+01
   3.000E-01    0.000E+00    0.000E+00    0.000E+00    2.325E+01
   3.250E-01    0.000E+00    0.000E+00    0.000E+00    2.324E+01
   3.500E-01    0.000E+00    0.000E+00    0.000E+00    2.301E+01
   3.750E-01    0.000E+00    0.000E+00    0.000E+00    2.265E+01
   4.000E-01    0.000E+00    0.000E+00    0.000E+00    2.218E+01
   4.250E-01    0.000E+00    0.000E+00    0.000E+00    2.159E+01
   4.500E-01    0.000E+00    0.000E+00    0.000E+00    2.070E+01
   4.750E-01    0.000E+00    0.000E+00    0.000E+00    1.931E+01
   5.000E-01    0.000E+00    0.000E+00    0.000E+00    1.835E+01
   5.250E-01    0.000E+00    0.000E+00    0.000E+00    1.795E+01
   5.500E-01    0.000E+00    0.000E+00    0.000E+00    1.779E+01
   5.750E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   6.000E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   6.250E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   6.500E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   6.750E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   7.000E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   7.250E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   7.500E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   7.750E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   8.000E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   8.250E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   8.500E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   8.750E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   9.000E-01    0.000E+00    0.000E+00    0.000E+00    1.778E+01
   9.250E-01    0.000E+00    0.000E+00    0.000E+00    1.779E+01
   9.500E-01    0.000E+00    0.000E+00    0.000E+00    1.783E+01
   9.750E-01    0.000E+00    0.000E+00    0.000E+00    1.830E+01
   1.000E+00    0.000E+00    0.000E+00    0.000E+00    2.500E+01
   0.000E+00    2.500E-02    0.000E+00    0.000E+00    2.500E+01
   2.500E-02    2.500E-02   -3.034E-03    9.747E-01    2.501E+01
   5.000E-02    2.500E-02   -1.425E-03    9.815E-01    2.502E+01
   7.500E-02    2.500E-02   -4.673E-04    9.815E-01    2.499E+01
   1.000E-01    2.500E-02    2.857E-04    9.815E-01    2.499E+01
   1.250E-01    2.500E-02    1.016E-03    9.815E-01    2.501E+01
   1.500E-01    2.500E-02    1.828E-03    9.815E-01    2.499E+01
   1.750E-01    2.500E-02    2.818E-03    9.815E-01    2.502E+01
   2.000E-01    2.500E-02    4.199E-03    9.814E-01    2.497E+01
   2.250E-01    2.500E-02    6.947E-03    5.136E-01    3.398E+01
   2.500E-01    2.500E-02    0.000E+00    0.000E+00    2.814E+01
   2.750E-01    2.500E-02   -1.150E-02   -3.209E-02    2.843E+01
   3.000E-01    2.500E-02    6.396E-03   -1.841E-02    2.913E+01
   3.250E-01    2.500E-02    2.545E-02   -1.842E-02    2.926E+01
   3.500E-01    2.500E-02    4.029E-02   -1.842E-02    2.866E+01
   3.750E-01    2.500E-02    4.887E-02   -1.842E-02    2.758E+01
   4.000E-01    2.500E-02    5.019E-02   -1.841E-02    2.611E+01
   4.250E-01    2.500E-02    4.376E-02   -1.840E-02    2.414E+01
   4.500E-01    2.500E-02    2.956E-02   -1.840E-02    2.113E+01
   4.750E-01    2.500E-02    8.302E-03   -7.959E-03    1.514E+01
   5.000E-01    2.500E-02    0.000E+00    0.000E+00    1.089E+01
   5.250E-01    2.500E-02    6.147E-03   -3.365E-03    1.048E+01
   5.500E-01    2.500E-02    6.570E-03   -4.193E-03    1.030E+01
   5.750E-01    2.500E-02    6.099E-03   -4.130E-03    1.029E+01
   6.000E-01    2.500E-02    4.472E-03   -4.110E-03    1.028E+01
   6.250E-01    2.500E-02    2.275E-03   -4.106E-03    1.028E+01
   6.500E-01    2.500E-02    2.015E-04   -4.103E-03    1.028E+01
   6.750E-01    2.500E-02   -1.524E-03   -4.099E-03    1.028E+01
   7.000E-01    2.500E-02   -3.039E-03   -4.096E-03    1.028E+01
   7.250E-01    2.500E-02   -4.423E-03   -4.095E-03    1.028E+01
   7.500E-01    2.500E-02   -5.597E-03   -4.094E-03    1.028E+01
   7.750E-01    2.500E-02   -6.454E-03   -4.095E-03    1.028E+01
   8.000E-01    2.500E-02   -6.929E-03   -4.095E-03    1.028E+01
   8.250E-01    2.500E-02   -6.995E-03   -4.094E-03    1.028E+01
   8.500E-01    2.500E-02   -6.635E-03   -4.094E-03    1.029E+01
   8.750E-01    2.500E-02   -5.846E-03   -4.093E-03    1.030E+01
   9.000E-01    2.500E-02   -4.653E-03   -4.093E-03    1.032E+01
   9.250E-01    2.500E-02   -3.136E-03   -4.093E-03    1.041E+01
   9.500E-01    2.500E-02   -1.470E-03   -4.092E-03    1.069E+01
   9.750E-01    2.500E-02   -3.883E-05   -4.092E-03    1.210E+01
   1.000E+00    2.500E-02    0.000E+00    0.000E+00    2.500E+01
   0.000E+00    5.000E-02    0.000E+00    0.000E+00    2.500E+01
   2.500E-02    5.000E-02   -7.129E-03    9.645E-01    2.504E+01
   5.000E-02    5.000E-02   -3.636E-03    9.741E-01    2.506E+01
   7.500E-02    5.000E-02   -1.204E-03    9.750E-01    2.495E+01
   1.000E-01    5.000E-02    8.744E-04    9.752E-01    2.496E+01
   1.250E-01    5.000E-02    2.966E-03    9.751E-01    2.505E+01
   1.500E-01    5.000E-02    5.312E-03    9.749E-01    2.495E+01
   1.750E-01    5.000E-02    8.079E-03    9.743E-01    2.506E+01
   2.000E-01    5.000E-02    1.133E-02    9.725E-01    2.492E+01
   2.250E-01    5.000E-02    1.490E-02    4.993E-01    3.675E+01
   2.500E-01    5.000E-02    0.000E+00    0.000E+00    3.409E+01
   2.750E-01    5.000E-02   -8.308E-03   -4.326E-02    3.686E+01
   3.000E-01    5.000E-02    2.358E-02   -6.018E-02    4.023E+01
   3.250E-01    5.000E-02    5.734E-02   -5.714E-02    4.050E+01
   3.500E-01    5.000E-02    8.313E-02   -4.666E-02    3.934E+01
   3.750E-01    5.000E-02    9.747E-02   -3.315E-02    3.738E+01
   4.000E-01    5.000E-02    9.836E-02   -1.815E-02    3.489E+01
   4.250E-01    5.000E-02    8.443E-02   -2.647E-03    3.157E+01
   4.500E-01    5.000E-02    5.551E-02    1.214E-02    2.653E+01
   4.750E-01    5.000E-02    1.287E-02    1.221E-02    1.681E+01
   5.000E-01    5.000E-02    0.000E+00    0.000E+00    1.016E+01
   5.250E-01    5.000E-02    1.306E-02   -5.683E-03    1.014E+01
   5.500E-01    5.000E-02    1.481E-02   -5.182E-03    1.008E+01
