 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I= 21, J= 21, F=POINT 
   0.000E+00    0.000E+00    0.000E+00    0.000E+00    5.002E-01
   5.000E-02    0.000E+00    0.000E+00    0.000E+00    2.845E-01
   1.000E-01    0.000E+00    0.000E+00    0.000E+00    1.349E-01
   1.500E-01    0.000E+00    0.000E+00    0.000E+00    5.527E-02
   2.000E-01    0.000E+00    0.000E+00    0.000E+00    1.986E-02
   2.500E-01    0.000E+00    0.000E+00    0.000E+00    6.254E-03
   3.000E-01    0.000E+00    0.000E+00    0.000E+00    1.723E-03
   3.500E-01    0.000E+00    0.000E+00    0.000E+00    4.158E-04
   4.000E-01    0.000E+00    0.000E+00    0.000E+00    8.810E-05
   4.500E-01    0.000E+00    0.000E+00    0.000E+00    1.499E-05
   5.000E-01    0.000E+00    0.000E+00    0.000E+00   -7.583E-06
   5.500E-01    0.000E+00    0.000E+00    0.000E+00   -5.939E-05
   6.000E-01    0.000E+00    0.000E+00    0.000E+00   -3.080E-04
   6.500E-01    0.000E+00    0.000E+00    0.000E+00   -1.397E-03
   7.000E-01    0.000E+00    0.000E+00    0.000E+00   -5.486E-03
   7.500E-01    0.000E+00    0.000E+00    0.000E+00   -1.827E-02
   8.000E-01    0.000E+00    0.000E+00    0.000E+00   -5.049E-02
   8.500E-01    0.000E+00    0.000E+00    0.000E+00   -1.147E-01
   9.000E-01    0.000E+00    0.000E+00    0.000E+00   -2.161E-01
   9.500E-01    0.000E+00    0.000E+00    0.000E+00   -3.488E-01
   1.000E+00    0.000E+00    0.000E+00    0.000E+00   -5.004E-01
   0.000E+00    5.000E-02    0.000E+00    0.000E+00    5.000E-01
   5.000E-02    5.000E-02   -6.679E+00    5.052E+00    2.853E-01
   1.000E-01    5.000E-02   -1.061E+01    1.399E+00    1.355E-01
   1.500E-01    5.000E-02   -1.082E+01   -1.080E+00    5.540E-02
   2.000E-01    5.000E-02   -9.425E+00   -1.653E+00    1.984E-02
   2.500E-01    5.000E-02   -7.878E+00   -1.367E+00    6.224E-03
   3.000E-01    5.000E-02   -6.672E+00   -9.297E-01    1.709E-03
   3.500E-01    5.000E-02   -5.851E+00   -5.744E-01    4.117E-04
   4.000E-01    5.000E-02   -5.346E+00   -3.154E-01    8.710E-05
   4.500E-01    5.000E-02   -5.096E+00   -1.133E-01    1.464E-05
   5.000E-01    5.000E-02   -5.071E+00    7.130E-02   -8.415E-06
   5.500E-01    5.000E-02   -5.271E+00    2.747E-01   -6.321E-05
   6.000E-01    5.000E-02   -5.735E+00    5.405E-01   -3.236E-04
   6.500E-01    5.000E-02   -6.539E+00    9.255E-01   -1.448E-03
   7.000E-01    5.000E-02   -7.798E+00    1.467E+00   -5.606E-03
   7.500E-01    5.000E-02   -9.585E+00    2.043E+00   -1.840E-02
   8.000E-01    5.000E-02   -1.168E+01    2.131E+00   -5.024E-02
   8.500E-01    5.000E-02   -1.311E+01    7.590E-01   -1.133E-01
   9.000E-01    5.000E-02   -1.198E+01   -2.640E+00   -2.133E-01
   9.500E-01    5.000E-02   -6.729E+00   -5.919E+00   -3.463E-01
   1.000E+00    5.000E-02    0.000E+00    0.000E+00   -5.000E-01
   0.000E+00    1.000E-01    0.000E+00    0.000E+00    5.000E-01
   5.000E-02    1.000E-01   -5.434E+00    1.061E+01    2.887E-01
   1.000E-01    1.000E-01   -9.762E+00    4.140E+00    1.385E-01
