 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I= 21, J= 21, F=POINT 
   0.000E+00    0.000E+00    0.000E+00    0.000E+00    4.999E-01
   5.000E-02    0.000E+00    0.000E+00    0.000E+00    2.194E-01
   1.000E-01    0.000E+00    0.000E+00    0.000E+00    1.020E-02
   1.500E-01    0.000E+00    0.000E+00    0.000E+00   -1.200E-01
   2.000E-01    0.000E+00    0.000E+00    0.000E+00   -1.962E-01
   2.500E-01    0.000E+00    0.000E+00    0.000E+00   -2.418E-01
   3.000E-01    0.000E+00    0.000E+00    0.000E+00   -2.710E-01
   3.500E-01    0.000E+00    0.000E+00    0.000E+00   -2.915E-01
   4.000E-01    0.000E+00    0.000E+00    0.000E+00   -3.071E-01
   4.500E-01    0.000E+00    0.000E+00    0.000E+00   -3.201E-01
   5.000E-01    0.000E+00    0.000E+00    0.000E+00   -3.316E-01
   5.500E-01    0.000E+00    0.000E+00    0.000E+00   -3.426E-01
   6.000E-01    0.000E+00    0.000E+00    0.000E+00   -3.535E-01
   6.500E-01    0.000E+00    0.000E+00    0.000E+00   -3.649E-01
   7.000E-01    0.000E+00    0.000E+00    0.000E+00   -3.773E-01
   7.500E-01    0.000E+00    0.000E+00    0.000E+00   -3.911E-01
   8.000E-01    0.000E+00    0.000E+00    0.000E+00   -4.071E-01
   8.500E-01    0.000E+00    0.000E+00    0.000E+00   -4.258E-01
   9.000E-01    0.000E+00    0.000E+00    0.000E+00   -4.478E-01
   9.500E-01    0.000E+00    0.000E+00    0.000E+00   -4.729E-01
   1.000E+00    0.000E+00    0.000E+00    0.000E+00   -5.000E-01
   0.000E+00    5.000E-02    0.000E+00    0.000E+00    5.000E-01
   5.000E-02    5.000E-02   -9.378E+00    6.800E+00    2.147E-01
   1.000E-01    5.000E-02   -1.643E+01    2.978E+00    2.229E-03
   1.500E-01    5.000E-02   -1.941E+01    1.321E-01   -1.284E-01
   2.000E-01    5.000E-02   -2.039E+01   -6.618E-01   -2.027E-01
   2.500E-01    5.000E-02   -2.098E+01   -3.578E-01   -2.459E-01
   3.000E-01    5.000E-02   -2.191E+01    2.633E-01   -2.728E-01
   3.500E-01    5.000E-02   -2.332E+01    8.649E-01   -2.914E-01
   4.000E-01    5.000E-02   -2.516E+01    1.342E+00   -3.054E-01
