 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I= 81, J= 81, F=POINT 
   0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00,    5.571E+06
   1.250E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -2.677E+06
   2.500E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -1.117E+07
   3.750E-02,    0.000E+00,    0.000E+00,    0.000E+00,    2.608E+06
   5.000E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -2.723E+04
   6.250E-02,    0.000E+00,    0.000E+00,    0.000E+00,    3.435E+03
   7.500E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -1.879E+02
   8.750E-02,    0.000E+00,    0.000E+00,    0.000E+00,    2.337E+01
   1.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -4.801E+00
   1.125E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.217E+00
   1.250E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.898E-01
   1.375E-01,    0.000E+00,    0.000E+00,    0.000E+00,    7.842E-02
   1.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.324E-02
   1.625E-01,    0.000E+00,    0.000E+00,    0.000E+00,    2.608E-03
   1.750E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.875E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.125E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.250E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.375E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.625E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.750E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.875E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.125E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.250E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.375E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.625E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.750E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.875E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.125E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.250E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.375E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.625E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.750E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.875E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.125E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.250E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.375E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.625E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.750E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.875E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.125E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.250E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.375E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.625E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.750E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.875E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   7.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   7.125E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   7.250E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   7.375E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   7.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   7.625E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   7.750E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   7.875E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   8.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   8.125E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   8.250E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   8.375E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.761E-03
   8.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.234E-02
   8.625E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -6.761E-02
   8.750E-01,    0.000E+00,    0.000E+00,    0.000E+00,    2.961E-01
   8.875E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.075E+00
   9.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.680E+00
   9.125E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.266E+01
