 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I= 96, J= 96, F=POINT 
   0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00,    4.198E+05
   1.053E-02,    0.000E+00,    0.000E+00,    0.000E+00,    9.420E+04
   2.105E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -6.474E+05
   3.158E-02,    0.000E+00,    0.000E+00,    0.000E+00,    9.194E+04
   4.211E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -2.412E+03
   5.263E-02,    0.000E+00,    0.000E+00,    0.000E+00,    1.273E+02
   6.316E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -7.071E+01
   7.368E-02,    0.000E+00,    0.000E+00,    0.000E+00,    1.609E+01
   8.421E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -2.872E+00
   9.474E-02,    0.000E+00,    0.000E+00,    0.000E+00,    3.146E-01
   1.053E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.158E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.263E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.368E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.474E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.579E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.684E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.789E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.895E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.105E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.211E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.316E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.421E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.526E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.632E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.737E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.842E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.947E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
