 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I= 91, J= 91, F=POINT 
   0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00,   -3.773E+06
   1.111E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -5.545E+06
   2.222E-02,    0.000E+00,    0.000E+00,    0.000E+00,    1.693E+06
   3.333E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -2.985E+05
   4.444E-02,    0.000E+00,    0.000E+00,    0.000E+00,    3.352E+03
   5.556E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -7.267E+02
   6.667E-02,    0.000E+00,    0.000E+00,    0.000E+00,    8.742E+01
   7.778E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -1.861E+01
   8.889E-02,    0.000E+00,    0.000E+00,    0.000E+00,    3.390E+00
   1.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -5.690E-01
   1.111E-01,    0.000E+00,    0.000E+00,    0.000E+00,    7.384E-02
   1.222E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.444E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.556E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.778E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   1.889E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.111E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.222E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.444E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.556E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.778E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   2.889E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.111E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.222E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.444E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.556E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.778E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.889E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.111E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.222E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.444E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.556E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.778E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.889E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.111E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.222E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.444E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.556E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.778E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.889E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
