 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I= 61, J= 61, F=POINT 
   0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00,   -1.665E+06
   1.667E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -7.851E+05
   3.333E-02,    0.000E+00,    0.000E+00,    0.000E+00,    1.735E+06
   5.000E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -6.376E+05
   6.667E-02,    0.000E+00,    0.000E+00,    0.000E+00,    1.566E+05
   8.333E-02,    0.000E+00,    0.000E+00,    0.000E+00,    5.552E+02
   1.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    9.970E+02
   1.167E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -7.352E+01
   1.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,    4.886E+01
   1.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -9.635E+00
   1.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.170E+00
   1.833E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -6.624E-01
   2.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    9.082E-02
   2.167E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.021E-02
   2.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.567E-02
   2.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.471E-02
   2.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -4.991E-03
   2.833E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.982E-03
   3.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -4.048E-04
   3.167E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.604E-04
   3.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -7.556E-06
   3.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.021E-05
   3.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.937E-06
   3.833E-01,    0.000E+00,    0.000E+00,    0.000E+00,    7.619E-07
   4.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    2.687E-07
   4.167E-01,    0.000E+00,    0.000E+00,    0.000E+00,    6.591E-08
   4.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,    2.083E-08
   4.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,    4.556E-09
   4.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.096E-09
   4.833E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.953E-10
   5.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -6.007E-11
   5.167E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.826E-10
   5.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.425E-09
   5.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -4.356E-09
   5.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -9.370E-08
   5.833E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.222E-07
   6.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.246E-06
   6.167E-01,    0.000E+00,    0.000E+00,    0.000E+00,    6.646E-06
   6.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -4.573E-05
   6.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.583E-04
   6.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -7.340E-04
   6.833E-01,    0.000E+00,    0.000E+00,    0.000E+00,    2.466E-03
   7.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -8.914E-03
   7.167E-01,    0.000E+00,    0.000E+00,    0.000E+00,    2.632E-02
   7.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -7.640E-02
   7.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.907E-01
   7.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -4.258E-01
   7.833E-01,    0.000E+00,    0.000E+00,    0.000E+00,    9.149E-01
   8.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.263E+00
   8.167E-01,    0.000E+00,    0.000E+00,    0.000E+00,    2.284E+00
   8.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,    2.607E-01
   8.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -5.532E+00
   8.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,    2.606E+01
   8.833E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -6.346E+01
   9.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    2.218E+03
   9.167E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.108E+04
   9.333E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.863E+05
   9.500E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -6.545E+05
   9.667E-01,    0.000E+00,    0.000E+00,    0.000E+00,    5.508E+06
   9.833E-01,    0.000E+00,    0.000E+00,    0.000E+00,    2.892E+06
   1.000E+00,    0.000E+00,    0.000E+00,    0.000E+00,   -1.844E+06
   0.000E+00,    1.667E-02,    0.000E+00,    0.000E+00,    5.000E-01
   1.667E-02,    1.667E-02,    1.287E+13,   -4.280E+13,    8.272E+06
   3.333E-02,    1.667E-02,   -3.310E+13,   -2.743E+13,    6.619E+05
   5.000E-02,    1.667E-02,    1.911E+12,    4.278E+13,    4.097E+05
   6.667E-02,    1.667E-02,    8.299E+10,    3.310E+10,   -2.300E+05
   8.333E-02,    1.667E-02,   -2.043E+11,    1.125E+11,    4.658E+03
   1.000E-01,    1.667E-02,   -2.297E+11,    2.045E+10,    1.337E+01
   1.167E-01,    1.667E-02,   -1.979E+11,   -1.976E+10,    1.166E+02
   1.333E-01,    1.667E-02,   -1.599E+11,   -2.962E+10,   -2.931E+01
   1.500E-01,    1.667E-02,   -1.271E+11,   -2.790E+10,    1.232E+01
   1.667E-01,    1.667E-02,   -1.010E+11,   -2.311E+10,   -3.078E+00
   1.833E-01,    1.667E-02,   -8.080E+10,   -1.827E+10,    7.124E-01
   2.000E-01,    1.667E-02,   -6.524E+10,   -1.423E+10,   -6.948E-02
   2.167E-01,    1.667E-02,   -5.321E+10,   -1.107E+10,   -3.001E-02
   2.333E-01,    1.667E-02,   -4.384E+10,   -8.660E+09,    3.033E-02
   2.500E-01,    1.667E-02,   -3.647E+10,   -6.826E+09,   -1.302E-02
   2.667E-01,    1.667E-02,   -3.063E+10,   -5.430E+09,    5.670E-03
   2.833E-01,    1.667E-02,   -2.594E+10,   -4.362E+09,   -1.469E-03
   3.000E-01,    1.667E-02,   -2.215E+10,   -3.536E+09,    5.513E-04
   3.167E-01,    1.667E-02,   -1.905E+10,   -2.894E+09,   -6.755E-05
   3.333E-01,    1.667E-02,   -1.650E+10,   -2.389E+09,    3.759E-05
   3.500E-01,    1.667E-02,   -1.438E+10,   -1.988E+09,    3.056E-06
   3.667E-01,    1.667E-02,   -1.260E+10,   -1.669E+09,    2.591E-06
   3.833E-01,    1.667E-02,   -1.110E+10,   -1.411E+09,    7.963E-07
   4.000E-01,    1.667E-02,   -9.827E+09,   -1.203E+09,    2.263E-07
   4.167E-01,    1.667E-02,   -8.735E+09,   -1.033E+09,    7.679E-08
   4.333E-01,    1.667E-02,   -7.791E+09,   -8.946E+08,    1.820E-08
   4.500E-01,    1.667E-02,   -6.970E+09,   -7.807E+08,    4.915E-09
   4.667E-01,    1.667E-02,   -6.250E+09,   -6.872E+08,    1.028E-09
   4.833E-01,    1.667E-02,   -5.613E+09,   -6.103E+08,    1.972E-10
   5.000E-01,    1.667E-02,   -5.043E+09,   -5.474E+08,   -4.619E-11
   5.167E-01,    1.667E-02,   -4.530E+09,   -4.963E+08,   -6.076E-10
   5.333E-01,    1.667E-02,   -4.061E+09,   -4.554E+08,   -1.842E-09
   5.500E-01,    1.667E-02,   -3.628E+09,   -4.233E+08,   -1.798E-08
   5.667E-01,    1.667E-02,   -3.222E+09,   -3.991E+08,   -5.139E-09
   5.833E-01,    1.667E-02,   -2.837E+09,   -3.821E+08,   -4.487E-07
   6.000E-01,    1.667E-02,   -2.465E+09,   -3.719E+08,    9.341E-07
   6.167E-01,    1.667E-02,   -2.100E+09,   -3.680E+08,   -9.998E-06
   6.333E-01,    1.667E-02,   -1.735E+09,   -3.704E+08,    3.274E-05
   6.500E-01,    1.667E-02,   -1.365E+09,   -3.789E+08,   -1.844E-04
   6.667E-01,    1.667E-02,   -9.832E+08,   -3.931E+08,    6.328E-04
   6.833E-01,    1.667E-02,   -5.839E+08,   -4.126E+08,   -2.564E-03
   7.000E-01,    1.667E-02,   -1.618E+08,   -4.359E+08,    7.965E-03
   7.167E-01,    1.667E-02,    2.873E+08,   -4.597E+08,   -2.604E-02
   7.333E-01,    1.667E-02,    7.641E+08,   -4.770E+08,    7.106E-02
   7.500E-01,    1.667E-02,    1.263E+09,   -4.730E+08,   -1.861E-01
   7.667E-01,    1.667E-02,    1.763E+09,   -4.167E+08,    4.171E-01
   7.833E-01,    1.667E-02,    2.214E+09,   -2.427E+08,   -7.918E-01
   8.000E-01,    1.667E-02,    2.506E+09,    1.893E+08,    1.430E+00
   8.167E-01,    1.667E-02,    2.400E+09,    1.186E+09,   -1.223E+00
   8.333E-01,    1.667E-02,    1.385E+09,    3.432E+09,    5.451E-01
   8.500E-01,    1.667E-02,   -1.649E+09,    8.496E+09,    3.412E+00
   8.667E-01,    1.667E-02,   -9.192E+09,    1.998E+10,   -3.035E+01
   8.833E-01,    1.667E-02,   -2.715E+10,    4.591E+10,    6.183E+01
   9.000E-01,    1.667E-02,   -7.078E+10,    1.021E+11,   -5.064E+03
   9.167E-01,    1.667E-02,   -1.846E+11,    2.078E+11,    1.493E+04
   9.333E-01,    1.667E-02,   -5.150E+11,   -1.386E+10,   -5.415E+05
   9.500E-01,    1.667E-02,   -1.861E+12,    3.212E+13,    1.630E+06
   9.667E-01,    1.667E-02,    8.844E+12,   -1.848E+13,    9.301E+05
   9.833E-01,    1.667E-02,   -3.153E+12,   -3.239E+13,    8.061E+06
   1.000E+00,    1.667E-02,    0.000E+00,    0.000E+00,   -5.000E-01
   0.000E+00,    3.333E-02,    0.000E+00,    0.000E+00,    5.000E-01
   1.667E-02,    3.333E-02,    2.756E+13,    3.310E+13,    1.039E+07
   3.333E-02,    3.333E-02,   -4.915E+13,    1.096E+13,    1.131E+06
   5.000E-02,    3.333E-02,   -2.540E+12,   -3.318E+13,   -2.069E+06
   6.667E-02,    3.333E-02,   -1.074E+12,    2.116E+12,   -9.055E+04
   8.333E-02,    3.333E-02,   -5.353E+11,    3.127E+11,   -1.736E+03
   1.000E-01,    3.333E-02,   -3.175E+11,   -6.471E+09,    1.888E+02
   1.167E-01,    3.333E-02,   -2.134E+11,   -6.982E+10,   -1.089E+02
   1.333E-01,    3.333E-02,   -1.551E+11,   -7.081E+10,    2.235E+01
   1.500E-01,    3.333E-02,   -1.181E+11,   -5.887E+10,   -8.119E+00
   1.667E-01,    3.333E-02,   -9.253E+10,   -4.626E+10,    2.148E+00
   1.833E-01,    3.333E-02,   -7.392E+10,   -3.575E+10,   -4.535E-01
   2.000E-01,    3.333E-02,   -5.993E+10,   -2.759E+10,    3.864E-02
   2.167E-01,    3.333E-02,   -4.918E+10,   -2.140E+10,    3.406E-02
   2.333E-01,    3.333E-02,   -4.079E+10,   -1.674E+10,   -2.129E-02
   2.500E-01,    3.333E-02,   -3.416E+10,   -1.321E+10,    1.110E-02
   2.667E-01,    3.333E-02,   -2.886E+10,   -1.053E+10,   -3.271E-03
   2.833E-01,    3.333E-02,   -2.458E+10,   -8.479E+09,    1.316E-03
   3.000E-01,    3.333E-02,   -2.109E+10,   -6.890E+09,   -1.985E-04
   3.167E-01,    3.333E-02,   -1.822E+10,   -5.649E+09,    1.033E-04
   3.333E-01,    3.333E-02,   -1.584E+10,   -4.672E+09,    4.389E-06
   3.500E-01,    3.333E-02,   -1.386E+10,   -3.896E+09,    7.806E-06
   3.667E-01,    3.333E-02,   -1.218E+10,   -3.275E+09,    2.121E-06
   3.833E-01,    3.333E-02,   -1.076E+10,   -2.774E+09,    7.409E-07
   4.000E-01,    3.333E-02,   -9.551E+09,   -2.367E+09,    2.483E-07
