 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I= 36, J= 36, F=POINT 
   0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00,    5.000E-01
   2.857E-02,    0.000E+00,    0.000E+00,    0.000E+00,    2.950E-01
   5.714E-02,    0.000E+00,    0.000E+00,    0.000E+00,    1.174E-01
   8.571E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -1.845E-02
   1.143E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.137E-01
   1.429E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.773E-01
   1.714E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.190E-01
   2.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.465E-01
   2.286E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.650E-01
   2.571E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.779E-01
   2.857E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.873E-01
   3.143E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.946E-01
   3.429E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.006E-01
   3.714E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.058E-01
   4.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.106E-01
   4.286E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.152E-01
   4.571E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.198E-01
   4.857E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.244E-01
   5.143E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.291E-01
   5.429E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.341E-01
   5.714E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.393E-01
   6.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.448E-01
   6.286E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.508E-01
   6.571E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.571E-01
