 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I= 71, J= 71, F=POINT 
   0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00,   -2.500E+06
   1.429E-02,    0.000E+00,    0.000E+00,    0.000E+00,    4.921E+07
   2.857E-02,    0.000E+00,    0.000E+00,    0.000E+00,    5.150E+07
   4.286E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -1.436E+06
   5.714E-02,    0.000E+00,    0.000E+00,    0.000E+00,    1.246E+06
   7.143E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -2.212E+04
   8.571E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -8.784E+02
   1.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.327E+02
   1.143E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -5.906E+01
   1.286E-01,    0.000E+00,    0.000E+00,    0.000E+00,    9.388E+00
   1.429E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.473E+00
   1.571E-01,    0.000E+00,    0.000E+00,    0.000E+00,    9.603E-02
   1.714E-01,    0.000E+00,    0.000E+00,    0.000E+00,    4.897E-02
   1.857E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.461E-02
   2.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    6.246E-03
   2.143E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.998E-04
   2.286E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.308E-04
   2.429E-01,    0.000E+00,    0.000E+00,    0.000E+00,    5.722E-05
   2.571E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.665E-05
   2.714E-01,    0.000E+00,    0.000E+00,    0.000E+00,    6.835E-06
   2.857E-01,    0.000E+00,    0.000E+00,    0.000E+00,    6.422E-07
   3.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.068E-07
   3.143E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.286E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.429E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.571E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.714E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   3.857E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.143E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.286E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.429E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.571E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.714E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   4.857E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.143E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.286E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.429E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.571E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.714E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   5.857E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.143E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.286E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.429E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.571E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.714E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   6.857E-01,    0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00
   7.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.997E-07
   7.143E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.112E-06
   7.286E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.437E-06
   7.429E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -9.125E-06
   7.571E-01,    0.000E+00,    0.000E+00,    0.000E+00,    5.744E-04
   7.714E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.781E-03
   7.857E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.445E-02
   8.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.153E-01
   8.143E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.331E+00
   8.286E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -6.960E+00
   8.429E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.390E+01
   8.571E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.450E+02
   8.714E-01,    0.000E+00,    0.000E+00,    0.000E+00,    5.930E+02
   8.857E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.332E+03
   9.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    8.023E+03
   9.143E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -4.114E+04
   9.286E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.143E+05
   9.429E-01,    0.000E+00,    0.000E+00,    0.000E+00,    5.555E+05
   9.571E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.613E+07
   9.714E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.384E+07
   9.857E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.212E+06
   1.000E+00,    0.000E+00,    0.000E+00,    0.000E+00,   -2.346E+06
   0.000E+00,    1.429E-02,    0.000E+00,    0.000E+00,    5.000E-01
   1.429E-02,    1.429E-02,   -1.149E+17,   -4.143E+17,   -5.591E+07
   2.857E-02,    1.429E-02,   -2.389E+18,    4.235E+15,   -2.446E+07
   4.286E-02,    1.429E-02,    8.687E+17,    3.706E+17,    3.105E+07
   5.714E-02,    1.429E-02,    2.078E+17,   -1.466E+17,   -1.259E+07
   7.143E-02,    1.429E-02,    8.377E+16,    2.070E+16,    3.451E+04
   8.571E-02,    1.429E-02,    4.093E+16,    2.400E+16,   -4.495E+03
   1.000E-01,    1.429E-02,    2.277E+16,    1.485E+16,   -2.812E+02
   1.143E-01,    1.429E-02,    1.383E+16,    8.325E+15,    3.404E+01
   1.286E-01,    1.429E-02,    8.986E+15,    4.673E+15,   -6.108E+00
   1.429E-01,    1.429E-02,    6.174E+15,    2.710E+15,    7.331E-01
   1.571E-01,    1.429E-02,    4.456E+15,    1.637E+15,    5.843E-03
   1.714E-01,    1.429E-02,    3.364E+15,    1.030E+15,   -2.263E-02
   1.857E-01,    1.429E-02,    2.646E+15,    6.708E+14,    1.546E-02
   2.000E-01,    1.429E-02,    2.160E+15,    4.498E+14,   -1.713E-03
   2.143E-01,    1.429E-02,    1.826E+15,    3.083E+14,    1.170E-03
   2.286E-01,    1.429E-02,    1.591E+15,    2.143E+14,    6.851E-05
   2.429E-01,    1.429E-02,    1.426E+15,    1.499E+14,    9.019E-05
   2.571E-01,    1.429E-02,    1.310E+15,    1.044E+14,    1.262E-05
   2.714E-01,    1.429E-02,    1.230E+15,    7.119E+13,    7.072E-06
   2.857E-01,    1.429E-02,    1.176E+15,    4.630E+13,    6.099E-07
   3.000E-01,    1.429E-02,    1.143E+15,    2.708E+13,    3.043E-07
   3.143E-01,    1.429E-02,    1.126E+15,    1.176E+13,    0.000E+00
   3.286E-01,    1.429E-02,    1.122E+15,   -8.604E+11,    0.000E+00
   3.429E-01,    1.429E-02,    1.130E+15,   -1.164E+13,    0.000E+00
   3.571E-01,    1.429E-02,    1.147E+15,   -2.119E+13,    0.000E+00
   3.714E-01,    1.429E-02,    1.173E+15,   -2.998E+13,    0.000E+00
   3.857E-01,    1.429E-02,    1.207E+15,   -3.839E+13,    0.000E+00
   4.000E-01,    1.429E-02,    1.250E+15,   -4.670E+13,    0.000E+00
   4.143E-01,    1.429E-02,    1.300E+15,   -5.518E+13,    0.000E+00
   4.286E-01,    1.429E-02,    1.360E+15,   -6.407E+13,    0.000E+00
   4.429E-01,    1.429E-02,    1.428E+15,   -7.360E+13,    0.000E+00
   4.571E-01,    1.429E-02,    1.506E+15,   -8.400E+13,    0.000E+00
   4.714E-01,    1.429E-02,    1.595E+15,   -9.552E+13,    0.000E+00
   4.857E-01,    1.429E-02,    1.696E+15,   -1.085E+14,    0.000E+00
   5.000E-01,    1.429E-02,    1.810E+15,   -1.231E+14,    0.000E+00
   5.143E-01,    1.429E-02,    1.940E+15,   -1.399E+14,    0.000E+00
   5.286E-01,    1.429E-02,    2.087E+15,   -1.592E+14,    0.000E+00
   5.429E-01,    1.429E-02,    2.255E+15,   -1.815E+14,    0.000E+00
   5.571E-01,    1.429E-02,    2.446E+15,   -2.076E+14,    0.000E+00
   5.714E-01,    1.429E-02,    2.666E+15,   -2.383E+14,    0.000E+00
   5.857E-01,    1.429E-02,    2.917E+15,   -2.746E+14,    0.000E+00
   6.000E-01,    1.429E-02,    3.208E+15,   -3.178E+14,    0.000E+00
   6.143E-01,    1.429E-02,    3.544E+15,   -3.695E+14,    0.000E+00
   6.286E-01,    1.429E-02,    3.936E+15,   -4.318E+14,    0.000E+00
   6.429E-01,    1.429E-02,    4.395E+15,   -5.077E+14,    0.000E+00
   6.571E-01,    1.429E-02,    4.934E+15,   -6.007E+14,    0.000E+00
   6.714E-01,    1.429E-02,    5.574E+15,   -7.156E+14,    0.000E+00
   6.857E-01,    1.429E-02,    6.337E+15,   -8.592E+14,    0.000E+00
   7.000E-01,    1.429E-02,    7.255E+15,   -1.040E+15,   -2.194E-07
   7.143E-01,    1.429E-02,    8.368E+15,   -1.272E+15,    1.489E-06
   7.286E-01,    1.429E-02,    9.730E+15,   -1.571E+15,   -2.465E-06
   7.429E-01,    1.429E-02,    1.142E+16,   -1.965E+15,    6.237E-05
   7.571E-01,    1.429E-02,    1.353E+16,   -2.489E+15,   -1.877E-04
   7.714E-01,    1.429E-02,    1.621E+16,   -3.202E+15,    3.112E-03
   7.857E-01,    1.429E-02,    1.965E+16,   -4.192E+15,   -2.027E-02
   8.000E-01,    1.429E-02,    2.417E+16,   -5.599E+15,    1.643E-01
   8.143E-01,    1.429E-02,    3.020E+16,   -7.657E+15,   -1.000E+00
   8.286E-01,    1.429E-02,    3.843E+16,   -1.077E+16,    5.755E+00
   8.429E-01,    1.429E-02,    4.996E+16,   -1.563E+16,   -2.759E+01
   8.571E-01,    1.429E-02,    6.661E+16,   -2.358E+16,    1.259E+02
   8.714E-01,    1.429E-02,    9.152E+16,   -3.709E+16,   -4.450E+02
   8.857E-01,    1.429E-02,    1.305E+17,   -6.077E+16,    1.748E+03
   9.000E-01,    1.429E-02,    1.953E+17,   -1.020E+17,   -3.833E+03
   9.143E-01,    1.429E-02,    3.128E+17,   -1.641E+17,    3.278E+04
   9.286E-01,    1.429E-02,    5.585E+17,   -2.113E+17,    3.029E+05
   9.429E-01,    1.429E-02,    1.177E+18,    7.816E+17,   -1.092E+07
   9.571E-01,    1.429E-02,    4.760E+18,    5.295E+17,    4.978E+07
   9.714E-01,    1.429E-02,   -7.662E+18,   -2.197E+17,   -3.825E+08
   9.857E-01,    1.429E-02,   -9.090E+17,   -1.434E+17,   -4.266E+08
   1.000E+00,    1.429E-02,    0.000E+00,    0.000E+00,   -5.000E-01
   0.000E+00,    2.857E-02,    0.000E+00,    0.000E+00,    5.000E-01
   1.429E-02,    2.857E-02,    4.611E+15,    2.389E+18,    6.654E+07
   2.857E-02,    2.857E-02,   -3.117E+17,   -9.837E+17,    5.810E+07
   4.286E-02,    2.857E-02,   -6.851E+16,   -2.596E+18,   -2.023E+07
   5.714E-02,    2.857E-02,    1.720E+16,    7.850E+17,   -5.931E+06
   7.143E-02,    2.857E-02,    1.298E+16,    1.668E+17,    3.774E+04
   8.571E-02,    2.857E-02,    1.148E+16,    6.100E+16,   -5.660E+03
   1.000E-01,    2.857E-02,    9.415E+15,    2.710E+16,   -1.458E+02
   1.143E-01,    2.857E-02,    7.371E+15,    1.378E+16,    2.801E+01
   1.286E-01,    2.857E-02,    5.678E+15,    7.660E+15,   -4.601E+00
   1.429E-01,    2.857E-02,    4.390E+15,    4.530E+15,    5.682E-01
   1.571E-01,    2.857E-02,    3.447E+15,    2.810E+15,   -1.846E-02
   1.714E-01,    2.857E-02,    2.767E+15,    1.811E+15,   -2.179E-03
   1.857E-01,    2.857E-02,    2.277E+15,    1.204E+15,    7.762E-03
   2.000E-01,    2.857E-02,    1.924E+15,    8.200E+14,   -3.944E-04
   2.143E-01,    2.857E-02,    1.669E+15,    5.689E+14,    9.486E-04
   2.286E-01,    2.857E-02,    1.484E+15,    3.992E+14,    5.938E-05
   2.429E-01,    2.857E-02,    1.351E+15,    2.810E+14,    9.159E-05
   2.571E-01,    2.857E-02,    1.256E+15,    1.964E+14,    1.064E-05
   2.714E-01,    2.857E-02,    1.189E+15,    1.341E+14,    7.074E-06
   2.857E-01,    2.857E-02,    1.145E+15,    8.694E+13,    5.637E-07
   3.000E-01,    2.857E-02,    1.118E+15,    5.026E+13,    2.985E-07
   3.143E-01,    2.857E-02,    1.106E+15,    2.083E+13,    0.000E+00
   3.286E-01,    2.857E-02,    1.105E+15,   -3.566E+12,    0.000E+00
   3.429E-01,    2.857E-02,    1.115E+15,   -2.450E+13,    0.000E+00
   3.571E-01,    2.857E-02,    1.133E+15,   -4.314E+13,    0.000E+00
   3.714E-01,    2.857E-02,    1.160E+15,   -6.036E+13,    0.000E+00
   3.857E-01,    2.857E-02,    1.195E+15,   -7.686E+13,    0.000E+00
