 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I=  6, J=  6, F=POINT 
   0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00,    5.000E-01
   2.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.698E-01
   4.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.204E-01
   6.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.564E-01
   8.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.955E-01
   1.000E+00,    0.000E+00,    0.000E+00,    0.000E+00,   -5.000E-01
   0.000E+00,    2.000E-01,    0.000E+00,    0.000E+00,    5.000E-01
   2.000E-01,    2.000E-01,   -2.699E+01,    1.966E+01,   -1.247E-01
   4.000E-01,    2.000E-01,   -3.109E+01,    1.757E+00,   -2.475E-01
   6.000E-01,    2.000E-01,   -3.113E+01,   -5.616E+00,   -2.691E-01
   8.000E-01,    2.000E-01,   -2.489E+01,   -1.903E+01,   -3.135E-01
   1.000E+00,    2.000E-01,    0.000E+00,    0.000E+00,   -5.000E-01
   0.000E+00,    4.000E-01,    0.000E+00,    0.000E+00,    5.000E-01
   2.000E-01,    4.000E-01,   -7.617E+00,    3.109E+01,   -1.888E-02
   4.000E-01,    4.000E-01,   -1.146E+01,    4.136E+00,   -9.437E-02
   6.000E-01,    4.000E-01,   -1.206E+01,   -6.201E+00,   -8.387E-02
   8.000E-01,    4.000E-01,   -1.294E+01,   -3.113E+01,   -1.366E-01
   1.000E+00,    4.000E-01,    0.000E+00,    0.000E+00,   -5.000E-01
   0.000E+00,    6.000E-01,    0.000E+00,    0.000E+00,    5.000E-01
   2.000E-01,    6.000E-01,    1.294E+01,    3.113E+01,    1.366E-01
   4.000E-01,    6.000E-01,    1.206E+01,    6.201E+00,    8.387E-02
   6.000E-01,    6.000E-01,    1.146E+01,   -4.136E+00,    9.437E-02
   8.000E-01,    6.000E-01,    7.617E+00,   -3.109E+01,    1.888E-02
   1.000E+00,    6.000E-01,    0.000E+00,    0.000E+00,   -5.000E-01
   0.000E+00,    8.000E-01,    0.000E+00,    0.000E+00,    5.000E-01
   2.000E-01,    8.000E-01,    2.489E+01,    1.903E+01,    3.135E-01
   4.000E-01,    8.000E-01,    3.113E+01,    5.616E+00,    2.691E-01
   6.000E-01,    8.000E-01,    3.109E+01,   -1.757E+00,    2.475E-01
   8.000E-01,    8.000E-01,    2.699E+01,   -1.966E+01,    1.247E-01
   1.000E+00,    8.000E-01,    0.000E+00,    0.000E+00,   -5.000E-01
   0.000E+00,    1.000E+00,    0.000E+00,    0.000E+00,    5.000E-01
   2.000E-01,    1.000E+00,    0.000E+00,    0.000E+00,    3.955E-01
   4.000E-01,    1.000E+00,    0.000E+00,    0.000E+00,    3.564E-01
   6.000E-01,    1.000E+00,    0.000E+00,    0.000E+00,    3.204E-01
   8.000E-01,    1.000E+00,    0.000E+00,    0.000E+00,    1.698E-01
   1.000E+00,    1.000E+00,    0.000E+00,    0.000E+00,   -5.000E-01
