 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I= 56, J= 56, F=POINT 
   0.000E+00,    0.000E+00,    0.000E+00,    0.000E+00,    3.884E+05
   1.818E-02,    0.000E+00,    0.000E+00,    0.000E+00,    7.079E+05
   3.636E-02,    0.000E+00,    0.000E+00,    0.000E+00,    1.993E+06
   5.455E-02,    0.000E+00,    0.000E+00,    0.000E+00,    1.837E+06
   7.273E-02,    0.000E+00,    0.000E+00,    0.000E+00,   -1.227E+05
   9.091E-02,    0.000E+00,    0.000E+00,    0.000E+00,    9.669E+04
   1.091E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.176E+03
   1.273E-01,    0.000E+00,    0.000E+00,    0.000E+00,    5.467E+02
   1.455E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -5.007E+02
   1.636E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.152E+02
   1.818E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.087E+02
   2.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    4.054E+01
   2.182E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.389E+01
   2.364E-01,    0.000E+00,    0.000E+00,    0.000E+00,    4.903E+00
   2.545E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.655E+00
   2.727E-01,    0.000E+00,    0.000E+00,    0.000E+00,    5.629E-01
   2.909E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.848E-01
   3.091E-01,    0.000E+00,    0.000E+00,    0.000E+00,    6.026E-02
   3.273E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.870E-02
   3.455E-01,    0.000E+00,    0.000E+00,    0.000E+00,    5.871E-03
   3.636E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.627E-03
   3.818E-01,    0.000E+00,    0.000E+00,    0.000E+00,    5.122E-04
   4.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.075E-04
   4.182E-01,    0.000E+00,    0.000E+00,    0.000E+00,    4.094E-05
   4.364E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -2.793E-06
   4.545E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.701E-06
   4.727E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.443E-06
   4.909E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.841E-06
   5.091E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.801E-05
   5.273E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.371E-05
   5.455E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.319E-04
   5.636E-01,    0.000E+00,    0.000E+00,    0.000E+00,    2.476E-04
   5.818E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -7.785E-04
   6.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.348E-03
   6.182E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -3.437E-03
   6.364E-01,    0.000E+00,    0.000E+00,    0.000E+00,    4.690E-03
   6.545E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -8.718E-03
   6.727E-01,    0.000E+00,    0.000E+00,    0.000E+00,    2.220E-03
   6.909E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.188E-02
   7.091E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.067E-01
   7.273E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.339E-01
   7.455E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.028E+00
   7.636E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.043E+00
   7.818E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -5.951E+00
   8.000E-01,    0.000E+00,    0.000E+00,    0.000E+00,    3.614E+01
   8.182E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.484E+01
   8.364E-01,    0.000E+00,    0.000E+00,    0.000E+00,    7.472E+02
   8.545E-01,    0.000E+00,    0.000E+00,    0.000E+00,    1.107E+02
   8.727E-01,    0.000E+00,    0.000E+00,    0.000E+00,    5.520E+04
   8.909E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -1.659E+04
   9.091E-01,    0.000E+00,    0.000E+00,    0.000E+00,    9.587E+05
   9.273E-01,    0.000E+00,    0.000E+00,    0.000E+00,    9.917E+05
   9.455E-01,    0.000E+00,    0.000E+00,    0.000E+00,    4.495E+05
   9.636E-01,    0.000E+00,    0.000E+00,    0.000E+00,    4.682E+05
   9.818E-01,    0.000E+00,    0.000E+00,    0.000E+00,   -8.147E+03
   1.000E+00,    0.000E+00,    0.000E+00,    0.000E+00,    6.398E+03
   0.000E+00,    1.818E-02,    0.000E+00,    0.000E+00,    5.000E-01
   1.818E-02,    1.818E-02,   -3.843E+17,    3.600E+16,    7.214E+07
   3.636E-02,    1.818E-02,   -1.815E+17,   -4.870E+17,    6.021E+07
   5.455E-02,    1.818E-02,    9.450E+17,   -3.682E+17,    2.995E+07
   7.273E-02,    1.818E-02,    7.458E+17,    1.738E+17,    4.673E+07
   9.091E-02,    1.818E-02,    3.962E+17,    2.063E+17,   -3.552E+06
   1.091E-01,    1.818E-02,    2.175E+17,    1.400E+17,    2.195E+04
   1.273E-01,    1.818E-02,    1.235E+17,    8.303E+16,   -1.478E+03
   1.455E-01,    1.818E-02,    7.261E+16,    4.729E+16,    1.038E+03
   1.636E-01,    1.818E-02,    4.421E+16,    2.691E+16,   -4.448E+02
   1.818E-01,    1.818E-02,    2.784E+16,    1.556E+16,    1.790E+02
   2.000E-01,    1.818E-02,    1.809E+16,    9.233E+15,   -6.282E+01
   2.182E-01,    1.818E-02,    1.210E+16,    5.636E+15,    2.194E+01
   2.364E-01,    1.818E-02,    8.321E+15,    3.542E+15,   -7.309E+00
   2.545E-01,    1.818E-02,    5.862E+15,    2.290E+15,    2.442E+00
   2.727E-01,    1.818E-02,    4.223E+15,    1.521E+15,   -7.905E-01
   2.909E-01,    1.818E-02,    3.104E+15,    1.035E+15,    2.537E-01
   3.091E-01,    1.818E-02,    2.324E+15,    7.203E+14,   -7.880E-02
   3.273E-01,    1.818E-02,    1.770E+15,    5.118E+14,    2.426E-02
   3.455E-01,    1.818E-02,    1.368E+15,    3.706E+14,   -7.007E-03
   3.636E-01,    1.818E-02,    1.072E+15,    2.729E+14,    2.092E-03
   3.818E-01,    1.818E-02,    8.510E+14,    2.042E+14,   -5.180E-04
   4.000E-01,    1.818E-02,    6.833E+14,    1.550E+14,    1.617E-04
   4.182E-01,    1.818E-02,    5.544E+14,    1.193E+14,   -2.534E-05
   4.364E-01,    1.818E-02,    4.541E+14,    9.288E+13,    1.207E-05
   4.545E-01,    1.818E-02,    3.753E+14,    7.317E+13,   -2.500E-07
   4.727E-01,    1.818E-02,    3.126E+14,    5.825E+13,    2.361E-06
   4.909E-01,    1.818E-02,    2.623E+14,    4.685E+13,   -7.129E-06
   5.091E-01,    1.818E-02,    2.215E+14,    3.803E+13,    1.428E-05
   5.273E-01,    1.818E-02,    1.881E+14,    3.115E+13,   -5.956E-05
   5.455E-01,    1.818E-02,    1.606E+14,    2.572E+13,    1.182E-04
   5.636E-01,    1.818E-02,    1.378E+14,    2.141E+13,   -3.968E-04
   5.818E-01,    1.818E-02,    1.187E+14,    1.796E+13,    7.578E-04
   6.000E-01,    1.818E-02,    1.025E+14,    1.517E+13,   -2.090E-03
   6.182E-01,    1.818E-02,    8.884E+13,    1.290E+13,    3.469E-03
   6.364E-01,    1.818E-02,    7.714E+13,    1.104E+13,   -7.561E-03
   6.545E-01,    1.818E-02,    6.709E+13,    9.496E+12,    8.028E-03
   6.727E-01,    1.818E-02,    5.841E+13,    8.212E+12,   -7.827E-03
   6.909E-01,    1.818E-02,    5.087E+13,    7.133E+12,   -2.952E-02
   7.091E-01,    1.818E-02,    4.431E+13,    6.219E+12,    1.103E-01
   7.273E-01,    1.818E-02,    3.857E+13,    5.436E+12,   -4.191E-01
   7.455E-01,    1.818E-02,    3.354E+13,    4.759E+12,    1.087E+00
   7.636E-01,    1.818E-02,    2.913E+13,    4.163E+12,   -2.668E+00
   7.818E-01,    1.818E-02,    2.527E+13,    3.625E+12,    8.033E+00
   8.000E-01,    1.818E-02,    2.191E+13,    3.118E+12,   -1.334E+01
   8.182E-01,    1.818E-02,    1.904E+13,    2.616E+12,    1.282E+02
   8.364E-01,    1.818E-02,    1.671E+13,    2.142E+12,   -7.706E+02
   8.545E-01,    1.818E-02,    1.519E+13,    2.109E+12,    9.028E+03
   8.727E-01,    1.818E-02,    1.559E+13,    5.059E+12,   -1.068E+05
   8.909E-01,    1.818E-02,    2.273E+13,    4.416E+13,    1.188E+06
   9.091E-01,    1.818E-02,    9.782E+13,   -6.441E+12,   -6.371E+05
   9.273E-01,    1.818E-02,   -5.173E+14,   -3.249E+13,    1.503E+06
   9.455E-01,    1.818E-02,    2.739E+14,   -5.890E+12,    2.103E+06
   9.636E-01,    1.818E-02,    3.359E+13,   -1.187E+13,   -1.127E+06
   9.818E-01,    1.818E-02,    1.179E+13,    1.477E+13,    1.957E+05
   1.000E+00,    1.818E-02,    0.000E+00,    0.000E+00,   -5.000E-01
   0.000E+00,    3.636E-02,    0.000E+00,    0.000E+00,    5.000E-01
   1.818E-02,    3.636E-02,   -5.652E+17,    1.815E+17,   -2.781E+08
   3.636E-02,    3.636E-02,   -1.494E+19,   -1.329E+18,   -2.113E+08
   5.455E-02,    3.636E-02,    1.527E+19,   -9.273E+17,   -1.587E+08
   7.273E-02,    3.636E-02,    3.140E+17,    5.488E+17,   -2.341E+08
   9.091E-02,    3.636E-02,    2.039E+17,    5.283E+17,    9.137E+06
   1.091E-01,    3.636E-02,    9.904E+16,    2.727E+17,   -4.759E+04
   1.273E-01,    3.636E-02,    5.774E+16,    1.449E+17,    8.732E+03
   1.455E-01,    3.636E-02,    3.705E+16,    7.926E+16,   -2.412E+03
   1.636E-01,    3.636E-02,    2.490E+16,    4.477E+16,    6.147E+02
   1.818E-01,    3.636E-02,    1.716E+16,    2.612E+16,   -2.095E+02
   2.000E-01,    3.636E-02,    1.205E+16,    1.573E+16,    6.914E+01
   2.182E-01,    3.636E-02,    8.589E+15,    9.769E+15,   -2.398E+01
   2.364E-01,    3.636E-02,    6.217E+15,    6.243E+15,    8.109E+00
   2.545E-01,    3.636E-02,    4.568E+15,    4.098E+15,   -2.684E+00
   2.727E-01,    3.636E-02,    3.406E+15,    2.758E+15,    8.700E-01
   2.909E-01,    3.636E-02,    2.576E+15,    1.898E+15,   -2.738E-01
   3.091E-01,    3.636E-02,    1.974E+15,    1.335E+15,    8.452E-02
   3.273E-01,    3.636E-02,    1.533E+15,    9.564E+14,   -2.498E-02
   3.455E-01,    3.636E-02,    1.205E+15,    6.975E+14,    7.370E-03
   3.636E-01,    3.636E-02,    9.575E+14,    5.170E+14,   -1.957E-03
   3.818E-01,    3.636E-02,    7.690E+14,    3.890E+14,    5.703E-04
   4.000E-01,    3.636E-02,    6.238E+14,    2.967E+14,   -1.167E-04
   4.182E-01,    3.636E-02,    5.106E+14,    2.291E+14,    4.024E-05
   4.364E-01,    3.636E-02,    4.215E+14,    1.791E+14,   -2.647E-06
   4.545E-01,    3.636E-02,    3.506E+14,    1.415E+14,    3.420E-06
   4.727E-01,    3.636E-02,    2.938E+14,    1.130E+14,   -2.012E-06
   4.909E-01,    3.636E-02,    2.478E+14,    9.110E+13,    5.007E-06
   5.091E-01,    3.636E-02,    2.102E+14,    7.412E+13,   -2.332E-05
   5.273E-01,    3.636E-02,    1.793E+14,    6.083E+13,    4.616E-05
   5.455E-01,    3.636E-02,    1.536E+14,    5.033E+13,   -1.748E-04
   5.636E-01,    3.636E-02,    1.322E+14,    4.197E+13,    3.495E-04
   5.818E-01,    3.636E-02,    1.141E+14,    3.526E+13,   -1.075E-03
   6.000E-01,    3.636E-02,    9.885E+13,    2.983E+13,    1.996E-03
   6.182E-01,    3.636E-02,    8.583E+13,    2.539E+13,   -4.984E-03
   6.364E-01,    3.636E-02,    7.465E+13,    2.175E+13,    7.420E-03
